"E.S. EXPLOTACIONES REALGON, S.L.","E.S. EXPLOTACIONES REALGON, S.L.",-16.43246,28.47517,,,,
"CRED VALLE GUERRA","CRED VALLE GUERRA",-16.39713,28.51060,,,,
"E.I. VALLEGUERRA SL","E.I. VALLEGUERRA SL",-16.38891,28.51884,,,,
"E.S. CARBURANTES EL TANQUE, S.L.","E.S. CARBURANTES EL TANQUE, S.L.",-16.76420,28.36066,,,,
"DAYEGO,S.L..","DAYEGO,S.L..",-16.64473,28.39350,,,,
"Solred.TF-375","Solred.TF-375",-16.64150,28.39397,,,,
"CRED ANTIGUA","CRED ANTIGUA",-13.86804,28.40753,,,,
"E.S. CASILLAS ANGEL","E.S. CASILLAS ANGEL",-13.84651,28.52078,,,,
"CRED PUERTO DEL ROSARIO","CRED PUERTO DEL ROSARIO",-13.84201,28.53411,,,,
"E.S. LAS PLAYAS M.D.","E.S. LAS PLAYAS M.D.",-13.61657,28.94293,,,,
"E.S. LAS PLAYAS M.D.","E.S. LAS PLAYAS M.D.",-13.61854,28.94352,,,,
"E.S. ARGANABAJA","E.S. ARGANABAJA",-13.55487,28.96416,,,,
"MAXIGEL, S.A.","MAXIGEL, S.A.",-5.60893,36.01874,,,,
"E.S. MONCADA OIL 2003,S.L.","E.S. MONCADA OIL 2003,S.L.",-5.44378,36.11772,,,,
"MONCADA OIL 2003 ,S.L.","MONCADA OIL 2003 ,S.L.",-5.45208,36.13331,,,,
"E.S. CRED LOS BARRIOS","E.S. CRED LOS BARRIOS",-5.47110,36.17402,,,,
"Repsol. Miraflores","Repsol. Miraflores",-5.40993,36.20735,,,,
"E.S. ADISJUBER,S.L.","E.S. ADISJUBER,S.L.",-5.38532,36.20749,,,,
"ARAGON SCHEZ Y GUERR","ARAGON SCHEZ Y GUERR",-6.08563,36.27733,,,,
"Solred. CA-213 Calle De La Carretera","Solred. CA-213 Calle De La Carretera",-6.08475,36.28017,,,,
"Solred. CA-2131 Calle De Conil A Fuente Del Gallo","Solred. CA-2131 Calle De Conil A Fuente Del Gallo",-6.09000,36.28105,,,,
"E.S.  LOS MOLINOS","E.S.  LOS MOLINOS",-6.07979,36.28694,,,,
"EL COLORADO SA","EL COLORADO SA",-6.09213,36.33583,,,,
"Solred. E-5/N-340","Solred. E-5/N-340",-6.09325,36.33840,,,,
"CRED CHICLANA","CRED CHICLANA",-6.11536,36.38127,,,,
"REPSOL-IPF","REPSOL-IPF",-6.14332,36.41438,,,,
"SANCTIPETRI OIL SA","SANCTIPETRI OIL SA",-6.10928,36.41828,,,,
"E.S.  LA BARROSA","E.S.  LA BARROSA",-6.12182,36.43504,,,,
"ARAVAR, S.L.","ARAVAR, S.L.",-6.20328,36.47338,,,,
"SECADERO BARRIADA,SL","SECADERO BARRIADA,SL",-5.31524,36.32727,,,,
"SPANPETROL S.L.","SPANPETROL S.L.",-5.22789,36.36771,,,,
"E.S. BUENAS NOCHES","E.S. BUENAS NOCHES",-5.20598,36.38857,,,,
"CRED RÍO CASTOR I","CRED RÍO CASTOR I",-5.11655,36.46354,,,,
"E.S. GUADIARO","E.S. GUADIARO",-5.41826,36.46432,,,,
"E.S.  SANTA ISABEL","E.S.  SANTA ISABEL",-5.32685,36.51934,,,,
"Solred.","Solred.",-5.07700,36.45336,,,,
"CRED ESTEPONA","CRED ESTEPONA",-5.03885,36.46360,,,,
"GPV-BENAHAVIS-122","GPV-BENAHAVIS-122",-5.01096,36.47332,,,,
"CRED RÍO CASTOR II","CRED RÍO CASTOR II",-5.11495,36.46515,,,,
"E.S. HISPANO MURANO","E.S. HISPANO MURANO",-4.95512,36.48645,,,,
"E.S. CRED MARBELLA CENTRO","E.S. CRED MARBELLA CENTRO",-4.89666,36.51027,,,,
"CRED ALT MARBELLA II","CRED ALT MARBELLA II",-4.83087,36.51768,,,,
"CRED ALT MARBELLA I","CRED ALT MARBELLA I",-4.83028,36.51941,,,,
"E.S. ORE-OIL","E.S. ORE-OIL",-4.87073,36.51258,,,,
"E.S. LA FUENTE,S.L.","E.S. LA FUENTE,S.L.",-4.87991,36.51567,,,,
"E.S. OJEN,S.L.","E.S. OJEN,S.L.",-4.85788,36.56526,,,,
"E.S.  LOS ANGELES","E.S.  LOS ANGELES",-5.91574,36.48800,,,,
"E.S. NUESTRA SEÑORA SOLEDAD","E.S. NUESTRA SEÑORA SOLEDAD",-5.86056,36.52003,,,,
"E.S. SECADERO","E.S. SECADERO",-6.07479,36.63489,,,,
"NATURGADES,S.L.","NATURGADES,S.L.",-5.93450,36.64940,,,,
"E.S. ELVIRIA,S.L.","E.S. ELVIRIA,S.L.",-4.76236,36.49292,,,,
"E.S. ELVIRIA,S.L.","E.S. ELVIRIA,S.L.",-4.76456,36.49382,,,,
"E.S. PINOMAR","E.S. PINOMAR",-4.80050,36.50072,,,,
"Solred.","Solred.",-4.80171,36.50092,,,,
"CRED BLANCA PALOMA","CRED BLANCA PALOMA",-4.63882,36.53871,,,,
"GPV-FUENGIROLA-118","GPV-FUENGIROLA-118",-4.61821,36.54775,,,,
"E.S. MAINAKE ESTAC.DE SERV.,S.L.","E.S. MAINAKE ESTAC.DE SERV.,S.L.",-4.62394,36.55308,,,,
"ARPER DESAC,S.L.","ARPER DESAC,S.L.",-4.57097,36.59799,,,,
"E.S.LA PEÑITA II","E.S.LA PEÑITA II",-4.67251,36.66042,,,,
"E.S.  ROGEN S.L.","E.S.  ROGEN S.L.",-4.75347,36.66290,,,,
"E.S.  RODEO","E.S.  RODEO",-4.74228,36.66888,,,,
"E.S.  CORTADURA","E.S.  CORTADURA",-6.27251,36.49787,,,,
"CRED PUERTO REAL II","CRED PUERTO REAL II",-6.14343,36.50183,,,,
"EL MILAGRO","EL MILAGRO",-6.27145,36.50269,,,,
"ESTACIÓN SERV.CÁDIZ","ESTACIÓN SERV.CÁDIZ",-6.27580,36.50410,,,,
"GPV-AVDA.LACAVE-123","GPV-AVDA.LACAVE-123",-6.27629,36.51261,,,,
"E.S.PUERTA DE TIERRA","E.S.PUERTA DE TIERRA",-6.28769,36.52469,,,,
"E.S. CADIZ, S.L.","E.S. CADIZ, S.L.",-6.28907,36.52600,,,,
"CRED PTO STA. MARIA M.D.","CRED PTO STA. MARIA M.D.",-6.24080,36.59888,,,,
"CRED PTO STA. MARIA M.D.","CRED PTO STA. MARIA M.D.",-6.24087,36.59923,,,,
"HNOS.FDEZ.MARQUEZ","HNOS.FDEZ.MARQUEZ",-6.36859,36.62330,,,,
"E.S.  NUESTRA SEÑORA MILAGROS","E.S.  NUESTRA SEÑORA MILAGROS",-6.26013,36.64244,,,,
"PETROLEOS DE CHIPIONA,S.L.","PETROLEOS DE CHIPIONA,S.L.",-6.15552,36.66616,,,,
"CRED MONTEALEGRE","CRED MONTEALEGRE",-6.12418,36.67553,,,,
"E.S. JOSE L. CASALEIRO ACOSTA","E.S. JOSE L. CASALEIRO ACOSTA",-6.14494,36.67788,,,,
"E.S.  LAS DELICIAS","E.S.  LAS DELICIAS",-6.12542,36.68103,,,,
"E.S.  VULCANO","E.S.  VULCANO",-6.12001,36.68645,,,,
"CRED JEREZ","CRED JEREZ",-6.12734,36.68948,,,,
"E.S.  LA PLATA","E.S.  LA PLATA",-6.14245,36.69419,,,,
"ADMON JUD (ES 33442)","ADMON JUD (ES 33442)",-6.13417,36.69536,,,,
"CRED NUEVAS COPAS","CRED NUEVAS COPAS",-6.15672,36.66720,,,,
"CRED JEREZ II","CRED JEREZ II",-6.09643,36.69702,,,,
"FERANTO II S.L.","FERANTO II S.L.",-4.52611,36.59134,,,,
"GPV-TORREMOLINOS-113","GPV-TORREMOLINOS-113",-4.52126,36.60394,,,,
"REPSOL YPF Avenida Manuel Fraga Iribarne","REPSOL YPF Avenida Manuel Fraga Iribarne",-4.49008,36.64408,,,,
"E.S. LOS ALAMOS","E.S. LOS ALAMOS",-4.48958,36.64529,,,,
"E.S. LOS ALAMOS","E.S. LOS ALAMOS",-4.49027,36.64555,,,,
"Solred.","Solred.",-4.52704,36.61294,,,,
"CRED A. DE LA MIEL M.D.","CRED A. DE LA MIEL M.D.",-4.52691,36.61325,,,,
"Repsol Arroyo de la Miel UFO","Repsol Arroyo de la Miel UFO",-4.52721,36.61360,,,,
"CRED A. DE LA MIEL M.I.","CRED A. DE LA MIEL M.I.",-4.52725,36.61361,,,,
"Solred.","Solred.",-4.52353,36.61471,,,,
"E.S. LOS ROSALES","E.S. LOS ROSALES",-4.50311,36.61513,,,,
"E.S.  VILLAROSA,S.A.","E.S.  VILLAROSA,S.A.",-4.47696,36.67325,,,,
"MALAGA SIERRA BLANCA,S.L.","MALAGA SIERRA BLANCA,S.L.",-4.46929,36.68202,,,,
"CRED GUADAHORCE","CRED GUADAHORCE",-4.47504,36.68619,,,,
"CRED SANTA BARBARA","CRED SANTA BARBARA",-4.46311,36.69301,,,,
"DISTR.PETROL.DE ESTAC. DE SERVICIO-","DISTR.PETROL.DE ESTAC. DE SERVICIO-",-4.50770,36.70619,,,,
"COPOVESA,S.L.","COPOVESA,S.L.",-4.47267,36.70711,,,,
"GPV - EL ATABAL - 131","GPV - EL ATABAL - 131",-4.46859,36.73057,,,,
"E.S.  AYALA S.L.","E.S.  AYALA S.L.",-4.43335,36.70778,,,,
"E.S.  EL CARMEN","E.S.  EL CARMEN",-4.38436,36.72187,,,,
"E.S.  EL CANDADO","E.S.  EL CANDADO",-4.35883,36.73016,,,,
"E.S.  EL CANDADO","E.S.  EL CANDADO",-4.35900,36.73026,,,,
"E.S. SANTA JULIA","E.S. SANTA JULIA",-4.44109,36.71168,,,,
"E.S.  HERSAN S.L","E.S.  HERSAN S.L",-4.44998,36.72224,,,,
"OFESA CAMPANILLAS","OFESA CAMPANILLAS",-4.54096,36.72529,,,,
"CRED P.TECNOLOGICO","CRED P.TECNOLOGICO",-4.54899,36.73229,,,,
"CRED VICTORIA","CRED VICTORIA",-4.41561,36.73499,,,,
"E.S. ROSALEDA","E.S. ROSALEDA",-4.42394,36.73945,,,,
"Solred.","Solred.",-4.42433,36.76865,,,,
"E/S  TANA","E/S  TANA",-4.42462,36.76874,,,,
"E.S. CRED BARRIO CAULINA","E.S. CRED BARRIO CAULINA",-6.09339,36.70027,,,,
"E.S. CAÑADA ANCHA Y MONTEALTO","E.S. CAÑADA ANCHA Y MONTEALTO",-6.12438,36.70603,,,,
"E.S. SAN ELOY","E.S. SAN ELOY",-6.08840,36.70955,,,,
"E.S. CAÑADA ANCHA Y MONTEALTO","E.S. CAÑADA ANCHA Y MONTEALTO",-6.12428,36.70770,,,,
"A.S. EMILIO MORALES","A.S. EMILIO MORALES",-6.04061,36.85317,,,,
"E.S. LA MILAGROSA DE TREBUJENA, S.L","E.S. LA MILAGROSA DE TREBUJENA, S.L",-6.17189,36.87149,,,,
"CRED RINCON DE LA VICTORIA","CRED RINCON DE LA VICTORIA",-4.26522,36.71278,,,,
"E.S. LA CALA","E.S. LA CALA",-4.30464,36.71591,,,,
"CRED TORRE DEL MAR","CRED TORRE DEL MAR",-4.10045,36.73804,,,,
"E.S. .CLAVERO-S.SEBAST","E.S. .CLAVERO-S.SEBAST",-4.09267,36.74447,,,,
"E.S. LA TORRE","E.S. LA TORRE",-4.07530,36.74921,,,,
"CASITAS 2004 ,S.L.","CASITAS 2004 ,S.L.",-4.10064,36.73828,,,,
"E.S LA INMACULADA","E.S LA INMACULADA",-4.10358,36.75537,,,,
"Repsol El Algarrobo UFO A7/E15 Km256,400","Repsol El Algarrobo UFO A7/E15 Km256,400",-4.05055,36.75999,,,,
"CRED ALGARROBO","CRED ALGARROBO",-4.05053,36.76019,,,,
"CRED VELEZ","CRED VELEZ",-4.09931,36.76179,,,,
"E.S.  CLAVERO-REMEDIOS","E.S.  CLAVERO-REMEDIOS",-4.10029,36.77642,,,,
"E.S. TRAPICHE","E.S. TRAPICHE",-4.12312,36.80167,,,,
"E.S. LAS PEDRIZAS","E.S. LAS PEDRIZAS",-4.44217,36.81331,,,,
"Solred.","Solred.",-4.44196,36.81356,,,,
"E.S.  EL MORCHE","E.S.  EL MORCHE",-3.97399,36.73317,,,,
"CRED NERJA","CRED NERJA",-3.90226,36.74478,,,,
"E.S.  EL MORCHE","E.S.  EL MORCHE",-3.97353,36.73436,,,,
"Campsa La Paloma UFO E15/N340 Km313,800 Almuñecar","Campsa La Paloma UFO E15/N340 Km313,800 Almuñecar",-3.68676,36.73677,,,,
"E.S.  C Y S LA PALOMA","E.S.  C Y S LA PALOMA",-3.68749,36.73693,,,,
"E.S.  RAMBAR,S.A.","E.S.  RAMBAR,S.A.",-3.58245,36.74261,,,,
"E.S.  MOTRIL S.A.","E.S.  MOTRIL S.A.",-3.51747,36.74374,,,,
"E.S.  LA POSTA","E.S.  LA POSTA",-3.52254,36.75445,,,,
"E.S.  RIO VELEZ","E.S.  RIO VELEZ",-3.53700,36.81340,,,,
"Solred. E-902/N-323","Solred. E-902/N-323",-3.53205,36.81499,,,,
"E.S. ADRASOIL,S.L.","E.S. ADRASOIL,S.L.",-3.00395,36.74806,,,,
"U.S. F. RAMON NAVARRO","U.S. F. RAMON NAVARRO",-3.16996,36.75010,,,,
"PROURBAL - BALANEGRA","PROURBAL - BALANEGRA",-2.92963,36.75275,,,,
"E.S. JOSE A. SANCHEZ MARTIN","E.S. JOSE A. SANCHEZ MARTIN",-2.80560,36.75833,,,,
"E.S. GONGORA ZAMORA A.","E.S. GONGORA ZAMORA A.",-2.79101,36.77885,,,,
"SAN PATRICIO-ALBUÑOL","SAN PATRICIO-ALBUÑOL",-3.18288,36.76198,,,,
"E.S. FRANAGAL,S.L.","E.S. FRANAGAL,S.L.",-2.81906,36.77250,,,,
"TTES.EVARISTO MOLINA","TTES.EVARISTO MOLINA",-2.93027,36.83444,,,,
"TTES.EVARISTO MOLINA","TTES.EVARISTO MOLINA",-2.94583,36.84167,,,,
"E.S. SANTA ANA","E.S. SANTA ANA",-5.78444,36.75175,,,,
"ESBOR,S.A.","ESBOR,S.A.",-5.74163,36.82443,,,,
"E.S.  M.AUXILIADORA","E.S.  M.AUXILIADORA",-5.65257,36.85610,,,,
"ESBOR, S.A.","ESBOR, S.A.",-5.80600,36.86884,,,,
"E.S. DURAN","E.S. DURAN",-5.14072,36.78101,,,,
"BENITEZ MORENO,JOSE","BENITEZ MORENO,JOSE",-5.16970,36.86506,,,,
"E.S. ALCALA VALLE","E.S. ALCALA VALLE",-5.16382,36.89472,,,,
"CARB.NTRA.S.REMEDIOS","CARB.NTRA.S.REMEDIOS",-5.25461,36.93419,,,,
"E.S. S. ISIDRO-PARADOR","E.S. S. ISIDRO-PARADOR",-2.60749,36.79130,,,,
"CDAD.TNPTE.PONIENTE","CDAD.TNPTE.PONIENTE",-2.68692,36.79605,,,,
"E.S. S. ISIDRO-PARADOR","E.S. S. ISIDRO-PARADOR",-2.60232,36.79674,,,,
"Solred. A-358 Carretera De Alicún","Solred. A-358 Carretera De Alicún",-2.60194,36.79793,,,,
"Campsa. Ctra de Alicum s/n (El Parador-Almeria)","Campsa. Ctra de Alicum s/n (El Parador-Almeria)",-2.60164,36.79885,,,,
"E.S. PROURBAL S.A.","E.S. PROURBAL S.A.",-2.67503,36.79610,,,,
"Solred. E-15/A-7 Autovía Del Mediterráneo","Solred. E-15/A-7 Autovía Del Mediterráneo",-2.68173,36.79852,,,,
"Campsa. N-340a Km, 426","Campsa. N-340a Km, 426",-2.62110,36.80474,,,,
"CRED VICAR","CRED VICAR",-2.62100,36.80498,,,,
"E.S. SABINAL, S.L.","E.S. SABINAL, S.L.",-2.43296,36.81609,,,,
"CRED ALMERÍA","CRED ALMERÍA",-2.44675,36.83941,,,,
"BELENRAM, S.L.","BELENRAM, S.L.",-2.46829,36.85235,,,,
"CRED EL MAMÍ","CRED EL MAMÍ",-2.42041,36.85361,,,,
"CRED HUERCAL DE ALMERIA","CRED HUERCAL DE ALMERIA",-2.44436,36.88051,,,,
"E.S. COSTA MEDITERRANEA","E.S. COSTA MEDITERRANEA",-2.41947,36.88461,,,,
"E.S.  BENAHADUX, S.A.","E.S.  BENAHADUX, S.A.",-2.46180,36.92493,,,,
"E.S.  BENAHADUX, S.A.","E.S.  BENAHADUX, S.A.",-2.46159,36.92494,,,,
"E.S. PETROAL, S.A.","E.S. PETROAL, S.A.",-2.46658,36.96074,,,,
"Solred. A-92","Solred. A-92",-2.46505,36.97320,,,,
"A.S. ALUMARCA S.L.","A.S. ALUMARCA S.L.",-2.16186,36.81899,,,,
"AREA SERVICIO RETAMAR, S.L.","AREA SERVICIO RETAMAR, S.L.",-2.31141,36.85197,,,,
"Solred. N-344","Solred. N-344",-2.31449,36.85201,,,,
"ALMETIR,S.L.","ALMETIR,S.L.",-2.23010,36.86882,,,,
"Repsol-IPF","Repsol-IPF",-2.12684,36.95537,,,,
"E.S. BAYO LIROLA S.A.","E.S. BAYO LIROLA S.A.",-2.12712,36.95566,,,,
"OFE S.A. E/S ÁLORA","OFE S.A. E/S ÁLORA",-4.70058,36.82419,,,,
"E.S. HNOS. DOMINGUEZ","E.S. HNOS. DOMINGUEZ",-4.68030,36.93474,,,,
"E.S.  LOS DOLMENES","E.S.  LOS DOLMENES",-4.54997,37.02275,,,,
"Solred.","Solred.",-6.12491,36.90047,,,,
"BELLIDO TEJERO SL","BELLIDO TEJERO SL",-6.07349,36.92425,,,,
"COOP. LAS MARISMAS","COOP. LAS MARISMAS",-6.08349,36.92687,,,,
"E.S. BAÑALES, S.L.","E.S. BAÑALES, S.L.",-6.11148,36.90947,,,,
"LAS PALMERAS S.C.A","LAS PALMERAS S.C.A",-5.94736,37.10835,,,,
"E.S.COLMENAR","E.S.COLMENAR",-4.34812,36.91445,,,,
"AREA SERVICIO SAN JAVIER","AREA SERVICIO SAN JAVIER",-4.44836,36.92419,,,,
"Solred.","Solred.",-4.44715,36.92620,,,,
"Solred.","Solred.",-4.45583,36.98054,,,,
"CRED LA SIERRA","CRED LA SIERRA",-4.46487,36.98697,,,,
"Solred.","Solred.",-4.46479,36.98699,,,,
"E.S.LAYEDRA HH.DUARTE,S.L.","E.S.LAYEDRA HH.DUARTE,S.L.",-4.47342,36.99492,,,,
"AREA SERVICIO EL ROSARIO, S.L.","AREA SERVICIO EL ROSARIO, S.L.",-4.38901,37.01641,,,,
"CAMPSA","CAMPSA",-4.39060,37.02328,,,,
"E.S.  CUADRA JIMENEZ","E.S.  CUADRA JIMENEZ",-4.53490,37.03018,,,,
"Solred.","Solred.",-4.32626,37.06929,,,,
"RESTAUR.PANEQUE-RUIZ,S.L.","RESTAUR.PANEQUE-RUIZ,S.L.",-4.32146,37.07392,,,,
"GEMAR LAFUENTE,A.","GEMAR LAFUENTE,A.",-4.37933,37.09507,,,,
"Campsa Vázquez Martín UFO A348 Lanjarón","Campsa Vázquez Martín UFO A348 Lanjarón",-3.47333,36.92028,,,,
"E.S. HNOS VAZQUEZ MARTIN,S.L.","E.S. HNOS VAZQUEZ MARTIN,S.L.",-3.47268,36.92060,,,,
"E.S.  MARCHENA,S.L.","E.S.  MARCHENA,S.L.",-3.58777,37.01012,,,,
"E.S.  LOS LLANOS","E.S.  LOS LLANOS",-3.62472,37.11654,,,,
"E.S.  PI 3","E.S.  PI 3",-3.58574,37.12416,,,,
"E.S. VERGELES","E.S. VERGELES",-3.58884,37.14444,,,,
"E.S. ANTONIO PEREZ YAZQUEZ","E.S. ANTONIO PEREZ YAZQUEZ",-5.44021,36.98154,,,,
"E.S. PATR.TRULLS I ALGUER,S.L.","E.S. PATR.TRULLS I ALGUER,S.L.",-5.63546,37.08037,,,,
"HIDEGOMSA","HIDEGOMSA",-5.46024,37.12108,,,,
"Solred. Paseo De La Alameda","Solred. Paseo De La Alameda",-5.46679,37.12130,,,,
"JOSE ANTONIO MIRO MARTIN","JOSE ANTONIO MIRO MARTIN",-5.53117,37.12149,,,,
"Solred. A-360","Solred. A-360",-5.54113,37.12532,,,,
"E.S. PEREZ HERRERO J.","E.S. PEREZ HERRERO J.",-2.89903,36.99443,,,,
"Solred. A-92","Solred. A-92",-2.95473,37.18670,,,,
"N.S.DE PRESENTACION","N.S.DE PRESENTACION",-2.95900,37.18782,,,,
"Solred. A-92","Solred. A-92",-2.96148,37.18896,,,,
"GOMEZ GARCIA J.F.","GOMEZ GARCIA J.F.",-2.44606,37.01639,,,,
"Campsa. A-92 Km.376 Via de Servicio","Campsa. A-92 Km.376 Via de Servicio",-2.44598,37.01659,,,,
"Solred. A-92","Solred. A-92",-2.44410,37.02014,,,,
"E.S. EMPALME DE GERGAL","E.S. EMPALME DE GERGAL",-2.61835,37.11251,,,,
"HNOS PI¦AR 97 S.L.","HNOS PI¦AR 97 S.L.",-3.81314,37.07072,,,,
"ARMILLA.ES.SAN PABLO","ARMILLA.ES.SAN PABLO",-3.63167,37.14280,,,,
"E.S. LA GLORIA S.L.","E.S. LA GLORIA S.L.",-3.65130,37.14665,,,,
"E.S.J.L.IBA¦EZ Y M.","E.S.J.L.IBA¦EZ Y M.",-3.67153,37.17481,,,,
"E.S.  VILLAREJO S.A.","E.S.  VILLAREJO S.A.",-3.61493,37.18820,,,,
"CRED CARTUJA","CRED CARTUJA",-3.60454,37.19495,,,,
"CRED LA VEGA NUEVA","CRED LA VEGA NUEVA",-3.63874,37.19757,,,,
"CRED LA VEGA","CRED LA VEGA",-3.63868,37.19832,,,,
"PARAISO ESTACION SUR","PARAISO ESTACION SUR",-3.92877,37.18033,,,,
"CAMPSA A 92","CAMPSA A 92",-3.92915,37.18061,,,,
"E.S. MORALOIL S.L.","E.S. MORALOIL S.L.",-3.92960,37.18101,,,,
"E.S. MORALEDA","E.S. MORALEDA",-3.94945,37.18108,,,,
"REPSOL YPFl A 92","REPSOL YPFl A 92",-3.95391,37.18265,,,,
"CRED MARACENA","CRED MARACENA",-3.63320,37.20765,,,,
"Solred. E-902/A-44","Solred. E-902/A-44",-3.62702,37.21941,,,,
"M.MEDINA E HIJOS S.L","M.MEDINA E HIJOS S.L",-3.62800,37.21997,,,,
"E.S. EL CHARCON","E.S. EL CHARCON",-3.67076,37.22593,,,,
"Solred.","Solred.",-3.64191,37.23358,,,,
"E.S.  NUESTRA SEÑORA NIEVES","E.S.  NUESTRA SEÑORA NIEVES",-3.64485,37.23516,,,,
"E.S.  NUESTRA SEÑORA NIEVES","E.S.  NUESTRA SEÑORA NIEVES",-3.64352,37.23552,,,,
"U.S. VAQUERO SANCHEZ","U.S. VAQUERO SANCHEZ",-3.75694,37.25354,,,,
"Solred. N-125","Solred. N-125",-8.67352,37.10502,,,,
"Solred. Avenida V6","Solred. Avenida V6",-8.54665,37.13729,,,,
"Solred.","Solred.",-8.53958,37.14999,,,,
"E.S.  SAN JOSE","E.S.  SAN JOSE",-4.56707,37.11271,,,,
"E.S.  SAN JOSE","E.S.  SAN JOSE",-4.56643,37.11271,,,,
"E.S.  EL LIMONAR","E.S.  EL LIMONAR",-4.65533,37.11730,,,,
"E.S.ALAMEDA MOTOR","E.S.ALAMEDA MOTOR",-4.65425,37.20615,,,,
"ESTEPEÑA PETR. SL","ESTEPEÑA PETR. SL",-4.84497,37.28052,,,,
"E.S. LOS LIRIOS, S.L.","E.S. LOS LIRIOS, S.L.",-4.76510,37.29655,,,,
"CRED OGIJARES","CRED OGIJARES",-3.61181,37.12765,,,,
"Solred. Carretera De La Zubia","Solred. Carretera De La Zubia",-3.59264,37.15068,,,,
"E.S.  SANTA JULIANA,SL","E.S.  SANTA JULIANA,SL",-3.61034,37.15523,,,,
"E.S. FUENTENUEVA,S.L.","E.S. FUENTENUEVA,S.L.",-3.59562,37.15661,,,,
"Solred. Carretera De La Zubia","Solred. Carretera De La Zubia",-3.59446,37.15665,,,,
"CRED EL ZAIDÍN","CRED EL ZAIDÍN",-3.59974,37.16046,,,,
"Solred. Santa Juliana (Granada)","Solred. Santa Juliana (Granada)",-3.60958,37.15533,,,,
"CRED RECOGIDAS","CRED RECOGIDAS",-3.60891,37.16803,,,,
"Solred. Calle Neptuno (Granada)","Solred. Calle Neptuno (Granada)",-3.60872,37.16817,,,,
"CRED NEPTUNO","CRED NEPTUNO",-3.60580,37.17019,,,,
"CONTRERAS UNICA SL","CONTRERAS UNICA SL",-3.49689,37.23498,,,,
"RUIZ COBOS,FRANCISCO","RUIZ COBOS,FRANCISCO",-4.13766,37.16422,,,,
"CRED LOJA","CRED LOJA",-4.16033,37.16749,,,,
"E.S. HUETOR","E.S. HUETOR",-4.04432,37.18972,,,,
"E.S. HIPONOVA,C.B.","E.S. HIPONOVA,C.B.",-4.00570,37.32596,,,,
"ANTONIO Y CECILIO MATAS QUESADA,C.B","ANTONIO Y CECILIO MATAS QUESADA,C.B",-4.15374,37.32654,,,,
